Customer ID,Order Date,Order ID,Postal Code,Product ID,Row ID,Segment,Ship Date,Ship Mode,CY Profit,CY Quantity,CY Sales,Discount,Order Date (Year),Profit,PY Profit,PY Quantity,PY Sales,Quantity,Sales
MK-17905,14-05-2022,US-2022-148901,32216,OFF-AR-10002467,4801,Corporate,19-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,4.768
RA-19885,09-08-2021,CA-2021-155453,32216,OFF-LA-10001613,3257,Corporate,14-08-2021,Standard Class,,,,0.2,2021,$0K,,,,2,4.608
SP-20860,28-09-2023,CA-2023-160017,32216,OFF-PA-10001800,6321,Corporate,02-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,10.368
LW-16825,01-07-2020,CA-2020-160773,32725,TEC-PH-10004586,1319,Corporate,05-07-2020,Standard Class,,,,0.2,2020,$0K,,,,2,575.92
FA-14230,20-11-2022,CA-2022-113845,32839,FUR-BO-10004695,6492,Corporate,25-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,289.568
BP-11185,24-03-2021,US-2021-112508,33065,OFF-AP-10002287,2558,Corporate,30-03-2021,Standard Class,,,,0.2,2021,$0K,,,,2,6.992
BF-11275,03-11-2023,CA-2023-161130,33178,TEC-PH-10002549,6352,Corporate,08-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,361.376
AG-10495,08-06-2021,CA-2021-162201,33710,OFF-AR-10003856,9819,Corporate,12-06-2021,Standard Class,,,,0.2,2021,$0K,,,,2,4.448
FH-14275,13-05-2023,CA-2023-104318,37064,OFF-AP-10000358,8622,Corporate,18-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,20.768
SP-20860,27-12-2021,CA-2021-103870,37130,FUR-BO-10002853,8729,Corporate,31-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,131.104
DM-12955,07-09-2023,CA-2023-128769,37211,OFF-AP-10001271,8211,Corporate,12-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,81.568
DV-13045,30-06-2023,CA-2023-125745,38109,FUR-FU-10001591,5618,Corporate,04-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,19.52
LA-16780,29-04-2020,CA-2020-107811,38109,FUR-CH-10001394,6375,Corporate,03-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,561.584
VP-21760,16-10-2023,CA-2023-159100,38401,TEC-AC-10003499,8993,Corporate,21-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,18.528
GB-14530,28-04-2020,CA-2020-140228,43055,OFF-ST-10001128,3611,Corporate,03-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,177.568
SF-20965,12-11-2023,CA-2023-122644,43229,OFF-PA-10003673,3472,Corporate,17-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,10.848
SF-20965,12-11-2023,CA-2023-122644,43229,TEC-AC-10003614,3473,Corporate,17-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,18.544
ME-18010,29-09-2023,CA-2023-148138,43302,OFF-ST-10000563,6209,Corporate,03-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,51.168
CS-12490,12-01-2021,CA-2021-128608,43615,OFF-AR-10001374,9797,Corporate,17-01-2021,Standard Class,,,,0.2,2021,$0K,,,,2,10.368
CS-12490,12-01-2021,CA-2021-128608,43615,TEC-AC-10000487,9800,Corporate,17-01-2021,Standard Class,,,,0.2,2021,$0K,,,,2,10.384
KL-16555,23-09-2022,US-2022-129469,45014,OFF-AR-10000315,2370,Corporate,27-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,4.912
BS-11380,29-11-2020,US-2020-134712,60076,OFF-FA-10003112,1643,Corporate,04-12-2020,Standard Class,,,,0.2,2020,$0K,,,,2,12.624
MC-17605,16-11-2021,CA-2021-145394,60610,OFF-ST-10000344,6794,Corporate,20-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,21.488
BP-11050,12-10-2020,US-2020-154655,60623,OFF-SU-10000898,9440,Corporate,17-10-2020,Standard Class,,,,0.2,2020,$0K,,,,2,22.24
CS-12250,23-11-2023,CA-2023-148992,60623,OFF-PA-10004285,8801,Corporate,27-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,10.688
MY-18295,03-09-2023,CA-2023-167626,60623,TEC-AC-10004353,7323,Corporate,07-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,100.8
TS-21205,09-12-2020,CA-2020-169649,60653,OFF-PA-10000143,7852,Corporate,15-12-2020,Standard Class,,,,0.2,2020,$0K,,,,2,8.448
KH-16330,05-05-2020,CA-2020-160738,61032,OFF-ST-10003442,4656,Corporate,10-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,45.248
EA-14035,20-06-2022,CA-2022-108581,75007,OFF-PA-10000809,1946,Corporate,26-06-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,10.368
KB-16585,08-09-2022,CA-2022-108868,75081,OFF-AR-10001953,4393,Corporate,12-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,70.368
SH-19975,27-10-2023,CA-2023-127922,75081,OFF-EN-10003068,5673,Corporate,03-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,15.84
SH-19975,27-10-2023,CA-2023-127922,75081,OFF-PA-10001204,5674,Corporate,03-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,8.448
BM-11650,09-07-2020,CA-2020-165379,75217,OFF-PA-10003072,3367,Corporate,15-07-2020,Standard Class,,,,0.2,2020,$0K,,,,2,10.368
PJ-18835,03-11-2022,CA-2022-160136,75217,OFF-PA-10002160,7046,Corporate,09-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,9.248
YC-21895,06-09-2022,CA-2022-123932,75217,TEC-PH-10002447,5353,Corporate,12-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,329.584
MC-17590,25-11-2020,CA-2020-127446,76017,OFF-LA-10000248,2611,Corporate,30-11-2020,Standard Class,,,,0.2,2020,$0K,,,,2,5.904
BB-11545,21-11-2021,CA-2021-107083,76106,OFF-AR-10002257,8765,Corporate,27-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,5.344
GB-14530,09-12-2022,CA-2022-128923,76106,OFF-PA-10002250,2033,Corporate,13-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,9.392
CS-12250,03-11-2021,CA-2021-121041,76117,OFF-EN-10001137,2586,Corporate,10-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,6.608
AG-10495,24-10-2021,CA-2021-118738,77041,OFF-PA-10001166,5375,Corporate,30-10-2021,Standard Class,,,,0.2,2021,$0K,,,,2,10.368
TB-21175,08-12-2020,CA-2020-104773,77041,OFF-ST-10000777,1794,Corporate,13-12-2020,Standard Class,,,,0.2,2020,$0K,,,,2,60.416
RP-19270,06-08-2021,CA-2021-135251,77095,OFF-PA-10003302,9544,Corporate,10-08-2021,Standard Class,,,,0.2,2021,$0K,,,,2,56.704
SF-20965,03-01-2021,CA-2021-121097,77520,OFF-PA-10001937,3901,Corporate,08-01-2021,Standard Class,,,,0.2,2021,$0K,,,,2,10.368
BB-10990,02-11-2021,CA-2021-141810,78207,TEC-PH-10002200,9194,Corporate,07-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,344.704
CA-12310,03-01-2022,US-2022-116365,78207,TEC-AC-10002217,8604,Corporate,08-01-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,30.08
MY-17380,01-12-2023,CA-2023-138618,78207,OFF-PA-10000520,6864,Corporate,08-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,10.368
VB-21745,23-11-2021,CA-2021-111395,78207,OFF-ST-10001291,1549,Corporate,27-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,27.056
SG-20890,18-05-2023,CA-2023-112536,78501,OFF-ST-10004835,4189,Corporate,23-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,8.928
CV-12805,09-05-2022,US-2022-144057,78745,OFF-PA-10004327,8918,Corporate,13-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,76.64
LA-16780,29-07-2023,CA-2023-130771,78745,OFF-FA-10003059,2227,Corporate,03-08-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,2.896
CM-11815,31-12-2020,CA-2020-127383,79907,OFF-EN-10004773,4559,Corporate,05-01-2021,Standard Class,,,,0.2,2020,$0K,,,,2,49.568
MK-17905,18-12-2021,CA-2021-107468,80027,OFF-AR-10000634,4009,Corporate,22-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,6.848
BS-11380,02-12-2023,US-2023-112347,80219,TEC-PH-10000213,7542,Corporate,06-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,49.616
LS-16945,18-07-2022,CA-2022-114727,80219,OFF-ST-10002292,1204,Corporate,24-07-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$1K,2,593.568
ON-18715,01-03-2022,US-2022-151862,80219,TEC-PH-10003535,3953,Corporate,08-03-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,159.984
SH-19975,26-12-2022,CA-2022-151512,80219,OFF-AP-10000252,3726,Corporate,02-01-2023,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,18.72
LW-16825,25-12-2022,CA-2022-109827,85023,FUR-CH-10004754,6804,Corporate,01-01-2023,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,47.968
LW-16825,25-12-2022,CA-2022-109827,85023,TEC-AC-10004353,6803,Corporate,01-01-2023,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,100.8
RW-19540,26-09-2021,CA-2021-124800,85204,OFF-AP-10004980,1422,Corporate,30-09-2021,Standard Class,,,,0.2,2021,$0K,,,,2,60.672
CY-12745,28-06-2021,CA-2021-112144,85234,OFF-LA-10000443,6976,Corporate,02-07-2021,Standard Class,,,,0.2,2021,$0K,,,,2,5.904
JM-15655,08-04-2020,CA-2020-100363,85301,OFF-FA-10000611,3836,Corporate,15-04-2020,Standard Class,,,,0.2,2020,$0K,,,,2,2.368
NS-18640,17-12-2022,CA-2022-131639,88220,OFF-BI-10001636,9016,Corporate,23-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,13.488
MC-18130,26-12-2022,CA-2022-129868,90004,TEC-PH-10002275,4592,Corporate,31-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,302.384
SC-20230,21-08-2022,US-2022-126452,90004,OFF-BI-10004465,6865,Corporate,28-08-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,12.672
SC-20230,21-08-2022,US-2022-126452,90004,TEC-PH-10003187,6868,Corporate,28-08-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,31.984
KD-16615,02-03-2023,CA-2023-155712,90008,OFF-BI-10004224,9252,Corporate,08-03-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,107.648
ML-17395,26-05-2020,CA-2020-156349,90008,TEC-PH-10000441,1612,Corporate,30-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,201.584
ML-17395,26-05-2020,CA-2020-156349,90008,TEC-PH-10002726,1613,Corporate,30-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,83.984
RP-19855,28-09-2021,CA-2021-129546,90032,TEC-PH-10003555,9455,Corporate,05-10-2021,Standard Class,,,,0.2,2021,$0K,,,,2,36.784
BT-11395,13-04-2021,US-2021-120502,90036,TEC-PH-10003645,5180,Corporate,19-04-2021,Standard Class,,,,0.2,2021,$0K,,,,2,258.576
BO-11350,28-04-2022,CA-2022-137204,90045,FUR-CH-10002304,2614,Corporate,05-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,41.568
GG-14650,31-10-2020,CA-2020-106439,90049,OFF-BI-10002571,2062,Corporate,04-11-2020,Standard Class,,,,0.2,2020,$0K,,,,2,15.968
JE-15610,22-05-2022,CA-2022-154081,90049,TEC-PH-10001918,8456,Corporate,29-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,222.384
AH-10690,15-11-2022,CA-2022-148740,92024,TEC-PH-10002549,4397,Corporate,19-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,361.376
BM-11650,23-09-2020,US-2020-134733,92037,TEC-PH-10002726,3353,Corporate,28-09-2020,Standard Class,,,,0.2,2020,$0K,,,,2,83.984
BP-11185,10-12-2023,CA-2023-167150,92037,OFF-BI-10001597,1059,Corporate,17-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,65.568
BO-11350,02-02-2023,CA-2023-128076,92105,OFF-BI-10003638,8748,Corporate,07-02-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,30.96
BO-11350,02-02-2023,CA-2023-128076,92105,TEC-MA-10002109,8749,Corporate,07-02-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,239.984
JW-15220,18-09-2022,CA-2022-133935,92105,FUR-CH-10001215,5881,Corporate,22-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$1K,2,801.568
CB-12535,14-05-2021,CA-2021-100146,93010,FUR-CH-10003833,7406,Corporate,19-05-2021,Standard Class,,,,0.2,2021,$0K,,,,2,97.568
FH-14275,19-09-2022,CA-2022-168557,94122,OFF-BI-10002309,8468,Corporate,23-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,8.928
GM-14695,20-09-2022,CA-2022-100244,94122,OFF-BI-10000977,3415,Corporate,24-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,48.64
GM-14695,20-09-2022,CA-2022-100244,94122,OFF-BI-10003656,3412,Corporate,24-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,271.984
ME-18010,21-07-2020,CA-2020-116932,94122,FUR-CH-10001215,1872,Corporate,25-07-2020,Standard Class,,,,0.2,2020,$0K,,,,2,801.568
PJ-18835,21-11-2023,CA-2023-105130,94122,OFF-BI-10001191,6148,Corporate,25-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,40.736
EB-13975,30-12-2023,CA-2023-115427,94533,OFF-BI-10002103,1297,Corporate,03-01-2024,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,13.904
EB-13975,30-12-2023,CA-2023-115427,94533,OFF-BI-10004632,1298,Corporate,03-01-2024,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,20.72
KD-16495,02-12-2022,US-2022-113985,95123,OFF-BI-10002353,5908,Corporate,07-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,24.704
KD-16495,24-01-2023,CA-2023-104619,95123,OFF-BI-10004318,9597,Corporate,29-01-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,276.784
DM-12955,10-04-2021,CA-2021-168767,95823,OFF-BI-10000773,3521,Corporate,15-04-2021,Standard Class,,,,0.2,2021,$0K,,,,2,12.832
JW-15220,13-10-2023,CA-2023-135909,95823,TEC-PH-10003187,8858,Corporate,20-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,31.984
CM-12715,07-03-2020,CA-2020-104563,98103,FUR-CH-10004495,9644,Corporate,12-03-2020,Standard Class,,,,0.2,2020,$0K,,,,2,481.568
GG-14650,17-11-2023,CA-2023-118122,98103,OFF-BI-10002103,7120,Corporate,24-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,13.904
TC-20980,26-11-2022,CA-2022-129693,98105,OFF-BI-10002954,2073,Corporate,02-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,7.312
DK-13150,20-12-2023,CA-2023-102197,10009,OFF-BI-10001524,6510,Corporate,26-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,50.352
EH-13765,02-05-2022,CA-2022-158155,10009,OFF-BI-10001670,9852,Corporate,06-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,90.48
EB-13750,11-11-2022,CA-2022-145548,10011,OFF-BI-10001510,7034,Corporate,16-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,55.008
EB-13750,11-11-2022,CA-2022-145548,10011,OFF-BI-10004236,7035,Corporate,16-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,35.232
EH-13765,30-10-2022,CA-2022-153836,10011,OFF-BI-10004817,9203,Corporate,03-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,28.752
SH-19975,10-11-2022,CA-2022-125164,10011,OFF-BI-10003982,4864,Corporate,14-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,49.848
AJ-10795,26-12-2022,CA-2022-123015,10024,OFF-BI-10004967,5178,Corporate,30-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,4.992
BP-11095,13-12-2023,CA-2023-135377,10024,FUR-BO-10004015,8779,Corporate,18-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,287.976
FH-14275,10-11-2023,CA-2023-104640,10024,OFF-BI-10003925,3218,Corporate,16-11-2023,Standard Class,$0K,0K,$1K,0.2,2023,$0K,,,,3,931.176
KH-16330,20-11-2020,CA-2020-140396,10024,OFF-BI-10003669,7553,Corporate,25-11-2020,Standard Class,,,,0.2,2020,$0K,,,,3,12.96
JS-15685,19-06-2023,CA-2023-169999,10035,OFF-BI-10004728,9829,Corporate,26-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,11.568
TB-21175,01-04-2022,CA-2022-161473,10035,OFF-BI-10003305,4092,Corporate,05-04-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,14.352
SP-20545,13-10-2020,CA-2020-123316,10550,OFF-BI-10002764,6322,Corporate,17-10-2020,Standard Class,,,,0.2,2020,$0K,,,,3,7.752
AC-10420,23-02-2022,CA-2022-144400,19120,OFF-EN-10004386,6237,Corporate,27-02-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,57.576
KD-16495,13-08-2023,CA-2023-167542,19120,OFF-LA-10004093,6071,Corporate,20-08-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,17.544
NH-18610,02-03-2020,CA-2020-111157,19120,TEC-AC-10004353,9947,Corporate,06-03-2020,Standard Class,,,,0.2,2020,$0K,,,,3,151.2
EA-14035,31-07-2023,CA-2023-121909,19134,OFF-PA-10003790,2225,Corporate,05-08-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,54.816
MS-17980,04-12-2023,CA-2023-117667,19134,OFF-AR-10000716,5520,Corporate,09-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,13.392
PB-19210,23-11-2020,CA-2020-149055,19134,OFF-EN-10003040,4809,Corporate,28-11-2020,Standard Class,,,,0.2,2020,$0K,,,,3,62.808
SM-20950,29-09-2020,CA-2020-122931,19134,OFF-AR-10003469,4052,Corporate,03-10-2020,Standard Class,,,,0.2,2020,$0K,,,,3,4.224
SP-20620,09-09-2023,US-2023-118087,19134,TEC-AC-10003174,1219,Corporate,13-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,258.696
SP-20620,09-09-2023,US-2023-118087,19134,TEC-AC-10004469,1217,Corporate,13-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,95.88
SP-20860,16-08-2021,US-2021-126753,19134,FUR-FU-10001488,7975,Corporate,20-08-2021,Standard Class,,,,0.2,2021,$0K,,,,3,254.352
SP-20860,16-08-2021,US-2021-126753,19134,OFF-PA-10000130,7977,Corporate,20-08-2021,Standard Class,,,,0.2,2021,$0K,,,,3,10.272
SP-20860,16-08-2021,US-2021-126753,19134,TEC-AC-10004227,7972,Corporate,20-08-2021,Standard Class,,,,0.2,2021,$0K,,,,3,31.176
AY-10555,26-12-2020,CA-2020-101427,19140,OFF-AR-10002257,8690,Corporate,30-12-2020,Standard Class,,,,0.2,2020,$0K,,,,3,8.016
TH-21115,02-11-2023,CA-2023-127782,19140,OFF-AP-10001962,5504,Corporate,06-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,20.136
TH-21115,02-11-2023,CA-2023-127782,19140,OFF-EN-10003845,5505,Corporate,06-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,8.856
VG-21805,26-08-2022,CA-2022-132094,19140,OFF-AR-10004165,3932,Corporate,02-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,5.472
BW-11110,27-05-2023,CA-2023-151855,27405,TEC-AC-10002380,9457,Corporate,03-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,27.192
RR-19525,15-12-2021,CA-2021-150308,27511,TEC-PH-10001433,9089,Corporate,20-12-2021,Standard Class,,,,0.2,2021,$0K,,,,3,246.168
MY-18295,20-10-2023,US-2023-115252,27707,OFF-PA-10001667,8884,Corporate,25-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,14.352
TB-21175,12-04-2022,CA-2022-124254,27893,OFF-PA-10000807,9137,Corporate,17-04-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,10.272
TB-21175,12-04-2022,CA-2022-124254,27893,OFF-ST-10001469,9135,Corporate,17-04-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,129.552
GB-14530,05-11-2021,CA-2021-131422,28110,FUR-CH-10001270,1833,Corporate,09-11-2021,Standard Class,,,,0.2,2021,$0K,,,,3,207
BF-10975,01-08-2020,CA-2020-117345,28205,OFF-LA-10000240,1838,Corporate,05-08-2020,Standard Class,,,,0.2,2020,$0K,,,,3,17.544
KH-16630,01-11-2020,CA-2020-102673,28205,OFF-AR-10000634,4067,Corporate,05-11-2020,Standard Class,,,,0.2,2020,$0K,,,,3,10.272
RS-19765,05-07-2021,US-2021-158911,28205,OFF-LA-10003223,8299,Corporate,11-07-2021,Standard Class,,,,0.2,2021,$0K,,,,3,11.784
MK-17905,14-05-2022,US-2022-148901,32216,FUR-FU-10002396,4799,Corporate,19-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,30.192
NB-18655,27-10-2023,CA-2023-110310,32303,OFF-AR-10001662,9242,Corporate,02-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,6.576
SS-20140,30-04-2023,CA-2023-108322,33068,TEC-AC-10003433,2780,Corporate,05-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,2.376
AH-10690,04-10-2022,CA-2022-145709,33134,FUR-FU-10002885,8923,Corporate,08-10-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,11.568
AH-10690,04-10-2022,CA-2022-145709,33134,TEC-PH-10003095,8922,Corporate,08-10-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,52.68
BV-11245,26-03-2021,CA-2021-103793,33142,OFF-PA-10001125,1531,Corporate,31-03-2021,Standard Class,,,,0.2,2021,$0K,,,,3,74.352
DR-12880,26-06-2023,CA-2023-148810,33180,FUR-CH-10001545,5629,Corporate,01-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,273.552
AH-10690,12-11-2021,CA-2021-113628,33317,FUR-CH-10004477,3812,Corporate,19-11-2021,Standard Class,,,,0.2,2021,$0K,,,,3,146.136
EB-13750,12-03-2021,CA-2021-128083,33317,FUR-FU-10001731,3660,Corporate,17-03-2021,Standard Class,,,,0.2,2021,$0K,,,,3,6.408
EB-13750,12-03-2021,CA-2021-128083,33317,OFF-EN-10004030,3658,Corporate,17-03-2021,Standard Class,,,,0.2,2021,$0K,,,,3,8.688
DB-13120,01-05-2021,CA-2021-161998,33614,FUR-FU-10001095,3992,Corporate,05-05-2021,Standard Class,,,,0.2,2021,$0K,,,,3,63.552
DB-13120,01-05-2021,CA-2021-161998,33614,OFF-SU-10004261,3993,Corporate,05-05-2021,Standard Class,,,,0.2,2021,$0K,,,,3,41.376
AG-10495,08-06-2021,CA-2021-162201,33710,OFF-LA-10001982,9820,Corporate,12-06-2021,Standard Class,,,,0.2,2021,$0K,,,,3,9
SP-20860,27-12-2021,CA-2021-103870,37130,FUR-FU-10002030,8728,Corporate,31-12-2021,Standard Class,,,,0.2,2021,$0K,,,,3,53.352
SP-20860,27-12-2021,CA-2021-103870,37130,OFF-ST-10002562,8730,Corporate,31-12-2021,Standard Class,,,,0.2,2021,$0K,,,,3,22.512
SP-20860,27-12-2021,CA-2021-103870,37130,TEC-AC-10002370,8727,Corporate,31-12-2021,Standard Class,,,,0.2,2021,$0K,,,,3,4.728
SH-19975,22-09-2022,CA-2022-109743,37167,OFF-AR-10003727,3621,Corporate,29-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,40.776
TS-21205,15-06-2023,CA-2023-119284,37211,TEC-PH-10001051,8697,Corporate,20-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,239.976
KE-16420,08-06-2020,US-2020-109162,37620,FUR-CH-10002647,3842,Corporate,12-06-2020,Standard Class,,,,0.2,2020,$0K,,,,3,170.352
DW-13195,05-07-2020,CA-2020-152849,37918,OFF-AR-10002833,3885,Corporate,12-07-2020,Standard Class,,,,0.2,2020,$0K,,,,3,4.368
DM-13345,07-11-2022,CA-2022-144554,43055,TEC-AC-10002800,3061,Corporate,12-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,119.976
GB-14530,28-04-2020,CA-2020-140228,43055,OFF-LA-10001613,3609,Corporate,03-05-2020,Standard Class,,,,0.2,2020,$0K,,,,3,6.912
GB-14530,28-04-2020,CA-2020-140228,43055,OFF-ST-10002214,3610,Corporate,03-05-2020,Standard Class,,,,0.2,2020,$0K,,,,3,27.096
HG-14965,04-11-2023,US-2023-122672,43130,OFF-ST-10002344,9607,Corporate,09-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,194.352
CC-12610,26-11-2023,CA-2023-155957,43229,OFF-AP-10002082,3630,Corporate,30-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,52.272
EA-14035,05-12-2020,CA-2020-151162,43229,OFF-PA-10001033,5572,Corporate,09-12-2020,Standard Class,,,,0.2,2020,$0K,,,,3,98.376
EA-14035,05-12-2020,CA-2020-151162,43229,OFF-PA-10003036,5574,Corporate,09-12-2020,Standard Class,,,,0.2,2020,$0K,,,,3,17.472
JS-15595,03-03-2020,US-2020-127978,43229,OFF-LA-10000305,7247,Corporate,08-03-2020,Standard Class,,,,0.2,2020,$0K,,,,3,15.12
DB-13120,27-12-2021,CA-2021-101889,43302,OFF-EN-10003286,7651,Corporate,31-12-2021,Standard Class,,,,0.2,2021,$0K,,,,3,19.872
BS-11380,16-11-2023,CA-2023-160633,43402,OFF-AR-10004022,9619,Corporate,21-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,86.352
TS-21160,16-04-2021,CA-2021-161263,43615,OFF-AP-10002350,1062,Corporate,21-04-2021,Standard Class,,,,0.2,2021,$0K,,,,3,45.216
TS-21160,16-04-2021,CA-2021-161263,43615,OFF-AR-10004757,1064,Corporate,21-04-2021,Standard Class,,,,0.2,2021,$0K,,,,3,7.872
